Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),MC: eBay Category (product.metafields.morecommerce.ebay_product_category_id),MC: Google Category (product.metafields.morecommerce.google_product_category_id),MC: MoreCommerce Category (product.metafields.morecommerce.mc_product_category_id),MC: Product Condition (product.metafields.morecommerce.mc_product_condition),MC: Ground Shipping Service Handling Time (product.metafields.morecommerce.mc_product_ground_shipping_handling_time),MC: Ground Shipping Price (USD Required) (product.metafields.morecommerce.mc_product_ground_shipping_price),MC: Ground Shipping Price With Another Item (product.metafields.morecommerce.mc_product_ground_shipping_price_with_additional),MC: Ground Shipping Service (product.metafields.morecommerce.mc_product_ground_shipping_service),MC: MoreCommerce Price (USD Required) (product.metafields.morecommerce.mc_product_price),MC: Alaska & Hawaii Shipping Price (USD Required) (product.metafields.morecommerce.mc_product_shipping_alaska_hawaii_price),MC: Alaska & Hawaii Shipping Price With Another Item (product.metafields.morecommerce.mc_product_shipping_alaska_hawaii_price_with_additional),MC: Expedited 1 Day Shipping Price (USD Required) (product.metafields.morecommerce.mc_product_shipping_expedited_1_day_price),MC: Expedited 1 Day Shipping Price With Another Item (product.metafields.morecommerce.mc_product_shipping_expedited_1_day_price_with_additional),MC: Expedited 2 Day Shipping Price (USD Required) (product.metafields.morecommerce.mc_product_shipping_expedited_2_day_price),MC: Expedited 2 Day Shipping Price With Another Item (product.metafields.morecommerce.mc_product_shipping_expedited_2_day_price_with_additional),MC: Puerto Rico Shipping Price (USD Required) (product.metafields.morecommerce.mc_product_shipping_puerto_rico_price),MC: Puerto Rico Shipping Price With Another Item (product.metafields.morecommerce.mc_product_shipping_puerto_rico_price_with_additional),MC: MoreCommerce Skip Sync (product.metafields.morecommerce.mc_product_sync_skip),Color (product.metafields.shopify.color-pattern),Target gender (product.metafields.shopify.target-gender),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
brigham-young-cougars-realtree-camouflage-vinyl-sticker-magnet-officially-licensed,,,,,,,,,Magnet,,,6-Inch,,,,,MGCRT6-C-BYU25 6-Inch,100,shopify,deny,manual,8.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0530/5892/8802/files/STCRT-C-BYU25.jpg?v=1747164456,g,,,
brigham-young-cougars-realtree-camouflage-vinyl-sticker-magnet-officially-licensed,,,,,,,,,Magnet,,,8-Inch,,,,,MGCRT8-C-BYU25 8-Inch,100,shopify,deny,manual,9.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0530/5892/8802/files/STCRT-C-BYU25.jpg?v=1747164456,g,,,
brigham-young-cougars-realtree-camouflage-vinyl-sticker-magnet-officially-licensed,,,,,,,,,Sticker,,,10-Inch,,,,,STCRT10-C-BYU25 10-Inch,100,shopify,deny,manual,11.49,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0530/5892/8802/files/STCRT-C-BYU25.jpg?v=1747164456,g,,,
brigham-young-cougars-realtree-camouflage-vinyl-sticker-magnet-officially-licensed,,,,,,,,,Sticker,,,12-Inch,,,,,STCRT12-C-BYU25 12-Inch,100,shopify,deny,manual,12.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0530/5892/8802/files/STCRT-C-BYU25.jpg?v=1747164456,g,,,
brigham-young-cougars-realtree-camouflage-vinyl-sticker-magnet-officially-licensed,,,,,,,,,Magnet,,,10-Inch,,,,,MGCRT10-C-BYU25 10-Inch,100,shopify,deny,manual,14.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0530/5892/8802/files/STCRT-C-BYU25.jpg?v=1747164456,g,,,
brigham-young-cougars-realtree-camouflage-vinyl-sticker-magnet-officially-licensed,,,,,,,,,Magnet,,,12-Inch,,,,,MGCRT12-C-BYU25 12-Inch,100,shopify,deny,manual,16.49,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0530/5892/8802/files/STCRT-C-BYU25.jpg?v=1747164456,g,,,
butler-bulldogs-realtree-camouflage-vinyl-sticker-magnet-officially-licensed,Butler Bulldogs Realtree Camouflage Vinyl Sticker/Magnet - Officially Licensed,"<body>
<meta charset=""utf-8"">
<meta content=""width=device-width, initial-scale=1.0"" name=""viewport"">
<link href=""https://fonts.googleapis.com/css2?family=Poppins:wght@300;400;500&amp;display=swap"" rel=""stylesheet"">
<link href=""https://maxcdn.bootstrapcdn.com/bootstrap/4.5.2/css/bootstrap.min.css"" rel=""stylesheet"">
<style>
        body { font-family: 'Poppins', sans-serif; }
        .product-description {
            border: 1px solid #e0e0e0;
            padding: 15px;
            border-radius: 8px;
            box-shadow: 0 4px 8px rgba(0, 0, 0, 0.1);
        }
        .media img { transition: transform .2s; }
        .media img:hover { transform: scale(1.1); }
        .subtitle {
            font-weight: 500;
            font-size: 1.3rem;
            margin-bottom: 15px;
        }
        .bullet-points .list-group-item {
            cursor: pointer;
            transition: background-color 0.2s ease;
        }
        .bullet-points .list-group-item:hover {
            background-color: #f5f5f5;
        }
    </style>


<div class=""container mt-5"">
<div class=""product-description"">
<div class=""subtitle"" style=""text-align: center;"">About this item</div>
<div class=""bullet-points"">
<ul class=""list-group list-group-flush"">
<li class=""list-group-item"">High-Quality Materials – Choose between a durable vinyl sticker or a wear-resistant magnet, both built to last indoors or outdoors. Stickers are weatherproof and ideal for various surfaces, while magnets feature a solid backing perfect for decorative use on metal surfaces.</li>
<li class=""list-group-item"">Vibrant Printing – Bright, vivid colors and crisp details ensure your school design stands out. Our fine-tuned printing process keeps both stickers and magnets looking sharp and fade-resistant.</li>
<li class=""list-group-item"">Easy Application – Stickers peel and stick easily to any clean, smooth surface. Magnets attach effortlessly to metal surfaces, making them ideal for quick, stylish decoration with no mess.</li>
<li class=""list-group-item"">Multi-Use – Great for laptops, water bottles, notebooks, fridges, cars, lockers, cabinets, and more. Whether you're decorating your home, dorm, or workspace, or giving a fun, affordable gift, these are a perfect way to show off your school pride.</li>
<li class=""list-group-item"">This product features Butler Bulldogs</li>
</ul>
</div>
<hr>
<div class=""description mt-4"">
<p>Add an outdoorsy edge to your school pride with this Realtree Camouflage Vinyl Sticker or Magnet – Officially Licensed. Whether you choose the sticker or the magnet, each features the iconic Realtree camo pattern paired with bold college branding—perfect for showing off your spirit in rugged style. The sticker is great for your vehicle, laptop, water bottle, or notebook, while the magnet is ideal for your refrigerator, car, locker, or any metallic surface. Both options come in multiple sizes and are made from high-quality vinyl with vibrant colors and a detailed camouflage design that stands out while still blending into your outdoorsy lifestyle. Durable, weather-resistant, and easy to apply, these officially licensed accessories are the perfect way to represent your school wherever you go—indoors or out.</p>
</div>
<hr>
<div class=""media mt-4"">
<div class=""carousel slide mb-4"" data-ride=""carousel"" id=""productCarousel"">
<div class=""carousel-inner"">
<div class=""carousel-item active"">
<img alt=""First image"" class=""d-block w-100"" src=""https://cdn.shopify.com/s/files/1/0530/5892/8802/files/MG_Second_Image_2.jpg?v=1738161298"">
</div>
<div class=""carousel-item"">
<img alt=""Second image"" class=""d-block w-100"" src=""https://cdn.shopify.com/s/files/1/0530/5892/8802/files/MG_Third_Image_2.jpg?v=1738161298"">
</div>
<div class=""carousel-item"">
<img alt=""Third image"" class=""d-block w-100"" src=""https://cdn.shopify.com/s/files/1/0530/5892/8802/files/MG_Fourth_Image_2.jpg?v=1738161298"">
</div>
</div>
<a class=""carousel-control-prev"" data-slide=""prev"" href=""#productCarousel"" role=""button"">
<span aria-hidden=""true"" class=""carousel-control-prev-icon""></span>
<span class=""sr-only"">Previous</span>
</a>
<a class=""carousel-control-next"" data-slide=""next"" href=""#productCarousel"" role=""button"">
<span aria-hidden=""true"" class=""carousel-control-next-icon""></span>
<span class=""sr-only"">Next</span>
</a>
</div>
</div>
</div>
</div>
<script src=""https://ajax.googleapis.com/ajax/libs/jquery/3.5.1/jquery.min.js""></script>
<script src=""https://maxcdn.bootstrapcdn.com/bootstrap/4.5.2/js/bootstrap.min.js""></script>
</body>",R and R Imports,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers,,"Butler Bulldogs, College, Decals/Stickers, Magnets, Realtree, State Shaped",TRUE,Type,Sticker,,Size,2-Inch,,,,,STCRT2-C-BUT25 2-Inch,100,shopify,deny,manual,4.99,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0530/5892/8802/files/STCRT-C-BUT25.jpg?v=1747164450,1,Butler Bulldogs Realtree Camouflage Vinyl Sticker/Magnet - Officially Licensed,FALSE,,"Add an outdoorsy edge to your school pride with this Realtree Camouflage Vinyl Sticker or Magnet - Officially Licensed. Whether you choose the sticker or the magnet, each features the iconic Realtree camo pattern paired with bold college branding-perfect for showing off your spirit in rugged style. The sticker is great for your vehicle, laptop, water bottle, or notebook, while the magnet is ideal for your refrigerator, car, locker, or any metallic surface. Both options come in multiple sizes and are made from high-quality vinyl with vibrant colors and a detailed camouflage design that stands out while still blending into your outdoorsy lifestyle. Durable, weather-resistant, and easy to apply, these officially licensed accessories are the perfect way to represent your school wherever you go-indoors or out. This product features Butler Bulldogs.",,Unisex,Everyone,STCRT2-C-BUT25 2-Inch,New,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0530/5892/8802/files/STCRT-C-BUT25.jpg?v=1747164450,g,,,active
butler-bulldogs-realtree-camouflage-vinyl-sticker-magnet-officially-licensed,,,,,,,,,Sticker,,,3-Inch,,,,,STCRT3-C-BUT25 3-Inch,100,shopify,deny,manual,5.49,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0530/5892/8802/files/STCRT-C-BUT25.jpg?v=1747164450,g,,,
butler-bulldogs-realtree-camouflage-vinyl-sticker-magnet-officially-licensed,,,,,,,,,Magnet,,,3-Inch,,,,,MGCRT3-C-BUT25 3-Inch,100,shopify,deny,manual,6.49,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0530/5892/8802/files/STCRT-C-BUT25.jpg?v=1747164450,g,,,
butler-bulldogs-realtree-camouflage-vinyl-sticker-magnet-officially-licensed,,,,,,,,,Sticker,,,4-Inch,,,,,STCRT4-C-BUT25 4-Inch,100,shopify,deny,manual,6.49,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0530/5892/8802/files/STCRT-C-BUT25.jpg?v=1747164450,g,,,
butler-bulldogs-realtree-camouflage-vinyl-sticker-magnet-officially-licensed,,,,,,,,,Sticker,,,6-Inch,,,,,STCRT6-C-BUT25 6-Inch,100,shopify,deny,manual,7.49,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0530/5892/8802/files/STCRT-C-BUT25.jpg?v=1747164450,g,,,
butler-bulldogs-realtree-camouflage-vinyl-sticker-magnet-officially-licensed,,,,,,,,,Magnet,,,4-Inch,,,,,MGCRT4-C-BUT25 4-Inch,100,shopify,deny,manual,7.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0530/5892/8802/files/STCRT-C-BUT25.jpg?v=1747164450,g,,,
butler-bulldogs-realtree-camouflage-vinyl-sticker-magnet-officially-licensed,,,,,,,,,Sticker,,,8-Inch,,,,,STCRT8-C-BUT25 8-Inch,100,shopify,deny,manual,8.49,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0530/5892/8802/files/STCRT-C-BUT25.jpg?v=1747164450,g,,,
butler-bulldogs-realtree-camouflage-vinyl-sticker-magnet-officially-licensed,,,,,,,,,Magnet,,,6-Inch,,,,,MGCRT6-C-BUT25 6-Inch,100,shopify,deny,manual,8.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0530/5892/8802/files/STCRT-C-BUT25.jpg?v=1747164450,g,,,
butler-bulldogs-realtree-camouflage-vinyl-sticker-magnet-officially-licensed,,,,,,,,,Magnet,,,8-Inch,,,,,MGCRT8-C-BUT25 8-Inch,100,shopify,deny,manual,9.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0530/5892/8802/files/STCRT-C-BUT25.jpg?v=1747164450,g,,,
butler-bulldogs-realtree-camouflage-vinyl-sticker-magnet-officially-licensed,,,,,,,,,Sticker,,,10-Inch,,,,,STCRT10-C-BUT25 10-Inch,100,shopify,deny,manual,11.49,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0530/5892/8802/files/STCRT-C-BUT25.jpg?v=1747164450,g,,,
butler-bulldogs-realtree-camouflage-vinyl-sticker-magnet-officially-licensed,,,,,,,,,Sticker,,,12-Inch,,,,,STCRT12-C-BUT25 12-Inch,100,shopify,deny,manual,12.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0530/5892/8802/files/STCRT-C-BUT25.jpg?v=1747164450,g,,,
butler-bulldogs-realtree-camouflage-vinyl-sticker-magnet-officially-licensed,,,,,,,,,Magnet,,,10-Inch,,,,,MGCRT10-C-BUT25 10-Inch,100,shopify,deny,manual,14.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0530/5892/8802/files/STCRT-C-BUT25.jpg?v=1747164450,g,,,
butler-bulldogs-realtree-camouflage-vinyl-sticker-magnet-officially-licensed,,,,,,,,,Magnet,,,12-Inch,,,,,MGCRT12-C-BUT25 12-Inch,100,shopify,deny,manual,16.49,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0530/5892/8802/files/STCRT-C-BUT25.jpg?v=1747164450,g,,,
boise-state-broncos-realtree-camouflage-vinyl-sticker-magnet-officially-licensed,Boise State Broncos Realtree Camouflage Vinyl Sticker/Magnet - Officially Licensed,"<body>
<meta charset=""utf-8"">
<meta content=""width=device-width, initial-scale=1.0"" name=""viewport"">
<link href=""https://fonts.googleapis.com/css2?family=Poppins:wght@300;400;500&amp;display=swap"" rel=""stylesheet"">
<link href=""https://maxcdn.bootstrapcdn.com/bootstrap/4.5.2/css/bootstrap.min.css"" rel=""stylesheet"">
<style>
        body { font-family: 'Poppins', sans-serif; }
        .product-description {
            border: 1px solid #e0e0e0;
            padding: 15px;
            border-radius: 8px;
            box-shadow: 0 4px 8px rgba(0, 0, 0, 0.1);
        }
        .media img { transition: transform .2s; }
        .media img:hover { transform: scale(1.1); }
        .subtitle {
            font-weight: 500;
            font-size: 1.3rem;
            margin-bottom: 15px;
        }
        .bullet-points .list-group-item {
            cursor: pointer;
            transition: background-color 0.2s ease;
        }
        .bullet-points .list-group-item:hover {
            background-color: #f5f5f5;
        }
    </style>


<div class=""container mt-5"">
<div class=""product-description"">
<div class=""subtitle"" style=""text-align: center;"">About this item</div>
<div class=""bullet-points"">
<ul class=""list-group list-group-flush"">
<li class=""list-group-item"">High-Quality Materials – Choose between a durable vinyl sticker or a wear-resistant magnet, both built to last indoors or outdoors. Stickers are weatherproof and ideal for various surfaces, while magnets feature a solid backing perfect for decorative use on metal surfaces.</li>
<li class=""list-group-item"">Vibrant Printing – Bright, vivid colors and crisp details ensure your school design stands out. Our fine-tuned printing process keeps both stickers and magnets looking sharp and fade-resistant.</li>
<li class=""list-group-item"">Easy Application – Stickers peel and stick easily to any clean, smooth surface. Magnets attach effortlessly to metal surfaces, making them ideal for quick, stylish decoration with no mess.</li>
<li class=""list-group-item"">Multi-Use – Great for laptops, water bottles, notebooks, fridges, cars, lockers, cabinets, and more. Whether you're decorating your home, dorm, or workspace, or giving a fun, affordable gift, these are a perfect way to show off your school pride.</li>
<li class=""list-group-item"">This product features Boise State Broncos</li>
</ul>
</div>
<hr>
<div class=""description mt-4"">
<p>Add an outdoorsy edge to your school pride with this Realtree Camouflage Vinyl Sticker or Magnet – Officially Licensed. Whether you choose the sticker or the magnet, each features the iconic Realtree camo pattern paired with bold college branding—perfect for showing off your spirit in rugged style. The sticker is great for your vehicle, laptop, water bottle, or notebook, while the magnet is ideal for your refrigerator, car, locker, or any metallic surface. Both options come in multiple sizes and are made from high-quality vinyl with vibrant colors and a detailed camouflage design that stands out while still blending into your outdoorsy lifestyle. Durable, weather-resistant, and easy to apply, these officially licensed accessories are the perfect way to represent your school wherever you go—indoors or out.</p>
</div>
<hr>
<div class=""media mt-4"">
<div class=""carousel slide mb-4"" data-ride=""carousel"" id=""productCarousel"">
<div class=""carousel-inner"">
<div class=""carousel-item active"">
<img alt=""First image"" class=""d-block w-100"" src=""https://cdn.shopify.com/s/files/1/0530/5892/8802/files/MG_Second_Image_2.jpg?v=1738161298"">
</div>
<div class=""carousel-item"">
<img alt=""Second image"" class=""d-block w-100"" src=""https://cdn.shopify.com/s/files/1/0530/5892/8802/files/MG_Third_Image_2.jpg?v=1738161298"">
</div>
<div class=""carousel-item"">
<img alt=""Third image"" class=""d-block w-100"" src=""https://cdn.shopify.com/s/files/1/0530/5892/8802/files/MG_Fourth_Image_2.jpg?v=1738161298"">
</div>
</div>
<a class=""carousel-control-prev"" data-slide=""prev"" href=""#productCarousel"" role=""button"">
<span aria-hidden=""true"" class=""carousel-control-prev-icon""></span>
<span class=""sr-only"">Previous</span>
</a>
<a class=""carousel-control-next"" data-slide=""next"" href=""#productCarousel"" role=""button"">
<span aria-hidden=""true"" class=""carousel-control-next-icon""></span>
<span class=""sr-only"">Next</span>
</a>
</div>
</div>
</div>
</div>
<script src=""https://ajax.googleapis.com/ajax/libs/jquery/3.5.1/jquery.min.js""></script>
<script src=""https://maxcdn.bootstrapcdn.com/bootstrap/4.5.2/js/bootstrap.min.js""></script>
</body>",R and R Imports,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Embellishments & Trims > Decorative Stickers,,"Boise State Broncos, College, Decals/Stickers, Magnets, Realtree, State Shaped",TRUE,Type,Sticker,,Size,2-Inch,,,,,STCRT2-C-BST25 2-Inch,100,shopify,deny,manual,4.99,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0530/5892/8802/files/STCRT-C-BST25.jpg?v=1747164447,1,Boise State Broncos Realtree Camouflage Vinyl Sticker/Magnet - Officially Licensed,FALSE,,"Add an outdoorsy edge to your school pride with this Realtree Camouflage Vinyl Sticker or Magnet - Officially Licensed. Whether you choose the sticker or the magnet, each features the iconic Realtree camo pattern paired with bold college branding-perfect for showing off your spirit in rugged style. The sticker is great for your vehicle, laptop, water bottle, or notebook, while the magnet is ideal for your refrigerator, car, locker, or any metallic surface. Both options come in multiple sizes and are made from high-quality vinyl with vibrant colors and a detailed camouflage design that stands out while still blending into your outdoorsy lifestyle. Durable, weather-resistant, and easy to apply, these officially licensed accessories are the perfect way to represent your school wherever you go-indoors or out. This product features Boise State Broncos.",,Unisex,Everyone,STCRT2-C-BST25 2-Inch,New,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0530/5892/8802/files/STCRT-C-BST25.jpg?v=1747164447,g,,,active
boise-state-broncos-realtree-camouflage-vinyl-sticker-magnet-officially-licensed,,,,,,,,,Sticker,,,3-Inch,,,,,STCRT3-C-BST25 3-Inch,100,shopify,deny,manual,5.49,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0530/5892/8802/files/STCRT-C-BST25.jpg?v=1747164447,g,,,
boise-state-broncos-realtree-camouflage-vinyl-sticker-magnet-officially-licensed,,,,,,,,,Magnet,,,3-Inch,,,,,MGCRT3-C-BST25 3-Inch,100,shopify,deny,manual,6.49,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0530/5892/8802/files/STCRT-C-BST25.jpg?v=1747164447,g,,,
boise-state-broncos-realtree-camouflage-vinyl-sticker-magnet-officially-licensed,,,,,,,,,Sticker,,,4-Inch,,,,,STCRT4-C-BST25 4-Inch,100,shopify,deny,manual,6.49,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0530/5892/8802/files/STCRT-C-BST25.jpg?v=1747164447,g,,,
boise-state-broncos-realtree-camouflage-vinyl-sticker-magnet-officially-licensed,,,,,,,,,Sticker,,,6-Inch,,,,,STCRT6-C-BST25 6-Inch,100,shopify,deny,manual,7.49,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0530/5892/8802/files/STCRT-C-BST25.jpg?v=1747164447,g,,,
boise-state-broncos-realtree-camouflage-vinyl-sticker-magnet-officially-licensed,,,,,,,,,Magnet,,,4-Inch,,,,,MGCRT4-C-BST25 4-Inch,100,shopify,deny,manual,7.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0530/5892/8802/files/STCRT-C-BST25.jpg?v=1747164447,g,,,
boise-state-broncos-realtree-camouflage-vinyl-sticker-magnet-officially-licensed,,,,,,,,,Sticker,,,8-Inch,,,,,STCRT8-C-BST25 8-Inch,100,shopify,deny,manual,8.49,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0530/5892/8802/files/STCRT-C-BST25.jpg?v=1747164447,g,,,
boise-state-broncos-realtree-camouflage-vinyl-sticker-magnet-officially-licensed,,,,,,,,,Magnet,,,6-Inch,,,,,MGCRT6-C-BST25 6-Inch,100,shopify,deny,manual,8.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0530/5892/8802/files/STCRT-C-BST25.jpg?v=1747164447,g,,,
boise-state-broncos-realtree-camouflage-vinyl-sticker-magnet-officially-licensed,,,,,,,,,Magnet,,,8-Inch,,,,,MGCRT8-C-BST25 8-Inch,100,shopify,deny,manual,9.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0530/5892/8802/files/STCRT-C-BST25.jpg?v=1747164447,g,,,
boise-state-broncos-realtree-camouflage-vinyl-sticker-magnet-officially-licensed,,,,,,,,,Sticker,,,10-Inch,,,,,STCRT10-C-BST25 10-Inch,100,shopify,deny,manual,11.49,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0530/5892/8802/files/STCRT-C-BST25.jpg?v=1747164447,g,,,
boise-state-broncos-realtree-camouflage-vinyl-sticker-magnet-officially-licensed,,,,,,,,,Sticker,,,12-Inch,,,,,STCRT12-C-BST25 12-Inch,100,shopify,deny,manual,12.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0530/5892/8802/files/STCRT-C-BST25.jpg?v=1747164447,g,,,
boise-state-broncos-realtree-camouflage-vinyl-sticker-magnet-officially-licensed,,,,,,,,,Magnet,,,10-Inch,,,,,MGCRT10-C-BST25 10-Inch,100,shopify,deny,manual,14.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0530/5892/8802/files/STCRT-C-BST25.jpg?v=1747164447,g,,,
boise-state-broncos-realtree-camouflage-vinyl-sticker-magnet-officially-licensed,,,,,,,,,Magnet,,,12-Inch,,,,,MGCRT12-C-BST25 12-Inch,100,shopify,deny,manual,16.49,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0530/5892/8802/files/STCRT-C-BST25.jpg?v=1747164447,g,,,
